"price","cut","carat"
6123,"Ideal",1.03
6124,"Premium",1.07
6124,"Good",0.9
6124,"Ideal",1.35
6125,"Premium",1.24
6125,"Very Good",1.21
6125,"Premium",1.24
6126,"Very Good",1.02
6126,"Very Good",1.29
6126,"Good",1.01
6126,"Premium",1.53
6127,"Very Good",1.19
6128,"Very Good",1.01
6128,"Ideal",1.06
6129,"Ideal",1.11
6129,"Fair",1.52
6129,"Premium",1.2
6129,"Premium",1.2
6129,"Premium",1.2
6129,"Premium",1.2
6129,"Premium",1.2
6130,"Very Good",1.2
6132,"Very Good",1.05
6132,"Very Good",1.01
6132,"Very Good",1.12
6132,"Premium",1.5
6132,"Ideal",1.01
6132,"Ideal",1.01
6132,"Ideal",1.22
6132,"Ideal",1.01
6132,"Premium",1
6132,"Premium",1.5
6132,"Premium",1.16
6133,"Ideal",1.04
6133,"Ideal",1
6133,"Ideal",1.13
6133,"Ideal",1.09
6133,"Ideal",1.09
6134,"Very Good",1.24
6134,"Ideal",1.21
6135,"Ideal",1.21
6135,"Ideal",1.66
6137,"Premium",1.31
6138,"Very Good",1.04
6139,"Very Good",1.51
6139,"Ideal",1.17
6139,"Ideal",1.4
6140,"Very Good",1.3
6140,"Ideal",1.2
6140,"Premium",1.29
6140,"Premium",1.29
6140,"Premium",1.29
6140,"Premium",1.29
6140,"Good",1.29
6141,"Very Good",1.04
6143,"Ideal",1.12
6144,"Premium",1.14
6145,"Very Good",1.4
6145,"Premium",1.24
6146,"Ideal",1.03
6146,"Premium",1.05
6146,"Ideal",1.1
6146,"Premium",1.03
6146,"Premium",1.03
6147,"Premium",1.4
6147,"Fair",1.96
6147,"Good",1.32
6148,"Very Good",1.37
6149,"Very Good",1.3
6149,"Very Good",1.3
6149,"Premium",1.22
6150,"Premium",2.08
6150,"Premium",1.23
6151,"Good",1.04
6152,"Very Good",1.01
6152,"Very Good",1.01
6152,"Ideal",1.23
6152,"Good",1.33
6153,"Premium",1.22
6153,"Very Good",1.03
6153,"Premium",1.09
6154,"Premium",1
6156,"Premium",1.22
6156,"Fair",1.51
6157,"Very Good",1.19
6157,"Ideal",1.02
6157,"Premium",1.36
6158,"Ideal",1.02
6159,"Ideal",1.01
6159,"Very Good",1.01
6159,"Very Good",1.01
6159,"Very Good",1.01
6159,"Very Good",1.01
6159,"Good",1.01
6159,"Very Good",1.01
6159,"Very Good",1.01
6159,"Premium",1.01
6159,"Good",1.01
6159,"Premium",1.18
6160,"Premium",1
6160,"Ideal",1.2
6160,"Good",1
6162,"Very Good",1.27
6163,"Good",1
6163,"Premium",1.01
6163,"Premium",1.17
6164,"Very Good",1.03
6164,"Premium",1.28
6164,"Premium",1.28
6165,"Premium",1.01
6165,"Ideal",1.05
6165,"Good",1.23
605,"Ideal",0.3
605,"Premium",0.3
605,"Very Good",0.3
605,"Ideal",0.3
605,"Good",0.3
605,"Very Good",0.3
605,"Very Good",0.3
605,"Ideal",0.3
605,"Very Good",0.3
605,"Premium",0.3
605,"Premium",0.3
605,"Ideal",0.3
606,"Very Good",0.27
606,"Very Good",0.4
606,"Very Good",0.36
606,"Ideal",0.4
606,"Premium",0.35
606,"Ideal",0.35
606,"Good",0.35
606,"Very Good",0.38
606,"Ideal",0.3
606,"Ideal",0.3
606,"Good",0.41
606,"Ideal",0.37
607,"Very Good",0.32
607,"Very Good",0.29
607,"Very Good",0.29
607,"Very Good",0.29
607,"Very Good",0.29
607,"Ideal",0.29
6166,"Very Good",1.29
6166,"Very Good",1.04
6166,"Very Good",1.04
6166,"Ideal",1.1
6167,"Very Good",1.2
6168,"Very Good",1.08
6168,"Ideal",1.12
6169,"Very Good",1.02
6169,"Ideal",1.2
6169,"Very Good",1.06
6169,"Premium",1.02
6169,"Very Good",1.02
6169,"Ideal",1.02
6169,"Premium",1.02
6169,"Premium",1.02
6169,"Premium",1.02
6169,"Premium",1.02
6169,"Ideal",1.02
6171,"Premium",1.32
6171,"Premium",1.32
6171,"Very Good",1.51
6172,"Premium",1.23
6173,"Premium",1.51
6173,"Ideal",1.04
6174,"Good",1.05
6174,"Premium",1.05
6175,"Good",1.28
6175,"Ideal",1.49
6175,"Premium",1.38
6176,"Good",1.01
6176,"Fair",1.01
6176,"Premium",1.01
6176,"Ideal",1.01
6176,"Good",1.01
6176,"Premium",1.01
6177,"Ideal",1.04
6177,"Ideal",1.04
6177,"Very Good",1.04
6177,"Premium",1.04
6177,"Very Good",1.2
6177,"Very Good",1.04
6177,"Good",1
6178,"Good",1.11
6178,"Ideal",1.03
6180,"Ideal",1.21
6180,"Premium",1.21
6181,"Premium",1.05
6181,"Premium",1.37
6181,"Premium",1.05
6182,"Premium",1.2
6182,"Good",1.2
6183,"Good",1
6183,"Very Good",1
6183,"Good",1
6183,"Very Good",1
6183,"Premium",1.53
6183,"Ideal",1.23
6183,"Premium",1.03
6183,"Ideal",1.03
6184,"Premium",1.22
6186,"Ideal",1.54
6186,"Ideal",1.26
6187,"Good",1
6188,"Premium",1.3
6189,"Very Good",1.21
6189,"Very Good",1.21
6189,"Good",1
6189,"Good",1
6190,"Very Good",1
6190,"Very Good",1.21
6190,"Ideal",1.33
6190,"Ideal",1.21
6191,"Ideal",1.18
6191,"Ideal",1.02
6192,"Very Good",1.2
6192,"Good",1
6194,"Very Good",1.14
6194,"Very Good",1.21
6194,"Good",1
6194,"Premium",1.54
6194,"Premium",1.58
6195,"Very Good",1.02
6196,"Very Good",1.01
6196,"Very Good",1
6196,"Ideal",1.05
6198,"Premium",1.19
6199,"Very Good",1.2
6199,"Premium",1.23
6199,"Ideal",1.23
6199,"Ideal",1.35
6199,"Ideal",1.23
6200,"Ideal",1.07
6201,"Ideal",1.22
6202,"Premium",1.54
6202,"Premium",1.16
6203,"Very Good",1.33
6203,"Ideal",1.08
6204,"Very Good",1.01
6204,"Very Good",1.01
6204,"Very Good",1.02
6206,"Premium",1.04
6206,"Premium",1.23
6207,"Very Good",1
6208,"Very Good",1
6208,"Very Good",0.9
6209,"Premium",1
6209,"Ideal",1.12
6209,"Ideal",1
6209,"Premium",1
6209,"Premium",1.1
6209,"Good",1
6209,"Premium",1
6209,"Good",1.2
6209,"Fair",1.5
6210,"Ideal",1.2
6210,"Premium",1.28
6210,"Fair",1
6212,"Very Good",1.06
6212,"Good",1.06
6213,"Very Good",1.01
6213,"Premium",1.07
6214,"Premium",1.03
6214,"Premium",1.52
6215,"Premium",1.24
6215,"Premium",1.02
6215,"Good",1.51
6216,"Premium",1.48
6216,"Premium",1
6217,"Premium",1.22
6217,"Very Good",1.06
6218,"Very Good",1.03
6220,"Premium",1.02
6221,"Premium",1.01
6221,"Very Good",1.01
6221,"Very Good",1.01
6221,"Good",1.01
6221,"Good",1.01
6221,"Good",1.01
6221,"Fair",1.32
6222,"Ideal",1.12
6223,"Good",1
6223,"Good",1.62
6223,"Premium",1.21
6223,"Premium",1.47
6224,"Very Good",1.05
6224,"Premium",1.5
6224,"Good",1.5
6225,"Ideal",1.09
6225,"Ideal",1.09
6225,"Ideal",1.31
6229,"Very Good",1.21
6229,"Premium",1.03
6229,"Ideal",1.03
6230,"Premium",1.25
6230,"Ideal",0.9
6232,"Ideal",1.24
6232,"Premium",1.07
6232,"Very Good",1.04
6233,"Very Good",1.23
6235,"Ideal",1
6236,"Premium",1.31
6236,"Premium",1.31
6236,"Premium",1.28
6237,"Very Good",1.34
6237,"Very Good",1.34
6237,"Premium",1.22
6237,"Ideal",0.9
6238,"Good",1.53
6238,"Premium",1.02
6238,"Premium",1.02
6239,"Very Good",1.01
6239,"Very Good",1.01
6239,"Premium",1.01
6239,"Ideal",1.01
6239,"Ideal",1.26
6240,"Ideal",1.06
6241,"Ideal",1.03
6241,"Ideal",1.11
6244,"Premium",1.01
6244,"Premium",1.01
6245,"Very Good",1
6246,"Good",1.56
6246,"Good",1.56
6246,"Premium",1.3
6247,"Good",1.01
6248,"Good",1
6248,"Very Good",1.21
6249,"Very Good",1
6249,"Ideal",1.06
6250,"Ideal",1.03
6250,"Good",1.01
6250,"Good",1.22
6250,"Premium",1.2
6250,"Premium",1.2
6250,"Premium",1.2
6250,"Good",1
6250,"Premium",1.5
6250,"Fair",1.5
6252,"Ideal",1.39
6254,"Premium",1.35
6254,"Ideal",1.24
6255,"Ideal",1.04
6255,"Ideal",1.05
6255,"Ideal",1.53
6256,"Premium",1.14
6256,"Premium",1.14
6256,"Premium",1.33
6257,"Premium",1.24
6257,"Very Good",1.01
6257,"Very Good",1.01
6257,"Very Good",1.01
6257,"Ideal",1.01
6259,"Ideal",1.09
6260,"Ideal",1.04
6260,"Ideal",1.38
6260,"Premium",1.37
6261,"Premium",1.3
6261,"Premium",1.21
6261,"Premium",1.21
6261,"Good",1.54
6261,"Ideal",1.21
6261,"Ideal",1
6262,"Very Good",1.07
6262,"Very Good",1.12
6263,"Very Good",1
6263,"Very Good",1.31
6264,"Ideal",1.02
6265,"Very Good",1.01
6266,"Good",1.51
6266,"Premium",1.51
6267,"Good",1
6267,"Very Good",1.01
6268,"Very Good",1.01
6268,"Fair",1
6270,"Very Good",1.01
6270,"Very Good",1.01
6271,"Fair",1.01
6271,"Premium",1.01
6271,"Premium",1.01
6271,"Premium",1.01
6271,"Premium",1.01
6271,"Good",1.01
6271,"Very Good",1.01
6271,"Premium",1.01
6271,"Fair",1.01
6271,"Premium",1.01
6271,"Premium",1.01
6271,"Ideal",1.01
6271,"Premium",1.01
6272,"Premium",1
6272,"Ideal",1.18
6272,"Premium",1
6272,"Fair",1.6
6272,"Good",1
6272,"Ideal",1
6272,"Premium",1
6272,"Good",1
6272,"Premium",1
6274,"Very Good",1.07
6274,"Premium",1.07
6275,"Ideal",1.19
6275,"Good",1
6277,"Ideal",1.26
6278,"Premium",1.54
6278,"Very Good",1.22
6278,"Premium",1.04
6278,"Premium",1.04
6279,"Very Good",1.36
6279,"Ideal",1.05
6279,"Ideal",1.21
6279,"Good",1
6279,"Premium",1.29
6281,"Ideal",1.35
6282,"Premium",1.2
6283,"Very Good",1
6283,"Premium",1.32
6283,"Good",1.01
6284,"Premium",1.1
6285,"Very Good",1
6285,"Fair",1
6286,"Very Good",1.18
6286,"Ideal",1.04
6286,"Ideal",1.04
6288,"Very Good",1.01
6288,"Very Good",1.01
6288,"Very Good",1.01
6288,"Ideal",1.23
6288,"Ideal",1.32
6288,"Ideal",1.09
6288,"Good",1.01
6288,"Good",1.01
6288,"Premium",1.22
6289,"Very Good",0.9
6289,"Very Good",1.01
6289,"Fair",2.49
6289,"Ideal",1.23
6289,"Ideal",1.23
6290,"Very Good",1.3
6290,"Ideal",1.04
6290,"Premium",1.04
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.36
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.35
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.29
607,"Ideal",0.34
607,"Good",0.31
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.24
608,"Very Good",0.37
608,"Ideal",0.37
608,"Premium",0.36
608,"Premium",0.36
608,"Premium",0.36
608,"Premium",0.36
608,"Premium",0.3
608,"Ideal",0.3
6290,"Ideal",1.04
6290,"Ideal",1.04
6290,"Premium",1
6290,"Ideal",1.04
6290,"Premium",1.04
6290,"Ideal",1
6290,"Premium",1
6291,"Very Good",1.01
6291,"Premium",1.23
6291,"Fair",1.51
6291,"Ideal",0.95
6291,"Fair",1.51
6291,"Ideal",1.11
6292,"Ideal",1.21
6294,"Very Good",1.03
6294,"Very Good",1.32
6295,"Ideal",1.01
6295,"Ideal",1.01
6295,"Ideal",1.01
6295,"Ideal",1.01
6296,"Very Good",1
6296,"Premium",1.06
6296,"Very Good",1
6296,"Premium",1
6296,"Premium",1
6296,"Very Good",1
6299,"Good",1.21
6299,"Ideal",1.03
6299,"Ideal",1.54
6300,"Premium",1.25
6300,"Premium",1.25
6300,"Very Good",1.32
6300,"Very Good",1.5
6300,"Ideal",1.29
6300,"Ideal",1.15
6300,"Ideal",1.15
6300,"Premium",1.5
6300,"Good",1.5
6300,"Ideal",1.25
6301,"Premium",1.02
6301,"Very Good",1.02
6301,"Very Good",1.16
6302,"Ideal",1.21
6302,"Very Good",1.3
6302,"Ideal",0.9
6303,"Ideal",1.2
6303,"Premium",1
6303,"Ideal",1.34
6304,"Ideal",1.18
6306,"Ideal",1.02
6306,"Good",1.5
6306,"Premium",1.56
6307,"Very Good",1.3
6307,"Premium",1.03
6308,"Ideal",1.28
6309,"Ideal",1.12
6310,"Very Good",1.01
6311,"Very Good",1.11
6313,"Premium",1.83
6313,"Ideal",1.15
6315,"Very Good",1
6315,"Fair",2.01
6315,"Good",1
6316,"Very Good",1.45
6316,"Ideal",1.05
6316,"Premium",1.33
6317,"Ideal",1.12
6317,"Ideal",1.02
6318,"Very Good",1.26
6319,"Very Good",1
6319,"Very Good",1.08
6319,"Premium",1.24
6320,"Very Good",1.26
6320,"Premium",1.69
6320,"Ideal",1.71
6320,"Premium",1.14
6321,"Premium",1.29
6321,"Ideal",1.29
6321,"Ideal",1.17
6322,"Ideal",1.12
6323,"Premium",1.31
6323,"Very Good",1.22
6323,"Very Good",1.22
6324,"Very Good",1.21
6324,"Ideal",1.17
6324,"Ideal",1.07
6324,"Ideal",1
6324,"Ideal",1.2
6325,"Premium",1.06
6325,"Very Good",1.06
6326,"Very Good",1.01
6327,"Good",1.3
6327,"Premium",1.24
6327,"Ideal",1.29
6327,"Premium",1.03
6328,"Fair",2.14
6328,"Ideal",1.18
6328,"Good",1
6328,"Premium",1
6328,"Ideal",1
6328,"Premium",1
6330,"Premium",1.01
6330,"Good",1.01
6332,"Ideal",1.26
6332,"Good",1.01
6333,"Premium",1.02
6333,"Premium",1.2
6333,"Ideal",1.02
6334,"Very Good",1.04
6334,"Very Good",1.22
6334,"Premium",1.3
6334,"Ideal",1.3
6335,"Premium",1.01
6335,"Ideal",1.19
6335,"Good",1.01
6335,"Premium",1.01
6335,"Premium",1.01
6335,"Premium",1.01
6335,"Very Good",1.01
6335,"Premium",1.01
6336,"Very Good",1.17
6337,"Ideal",1.31
6337,"Premium",1.37
6338,"Ideal",1.31
6338,"Ideal",0.81
6339,"Ideal",1.37
6340,"Very Good",1
6340,"Ideal",1.01
6340,"Ideal",1.02
6340,"Fair",1.5
6340,"Premium",1.35
6342,"Ideal",1.04
6342,"Very Good",1.04
6342,"Ideal",1.02
6342,"Premium",1.51
6342,"Premium",1.51
6343,"Ideal",1.37
6343,"Ideal",1.22
6344,"Good",1.2
6344,"Premium",1.03
6344,"Ideal",1.1
6344,"Premium",2
6344,"Good",1.2
6346,"Ideal",1.01
6346,"Ideal",1.01
6346,"Fair",2.02
6346,"Fair",2.02
6346,"Ideal",1.14
6347,"Ideal",1.21
6349,"Ideal",1
6349,"Ideal",1
6349,"Good",1
6350,"Premium",1.26
6350,"Premium",1.26
6350,"Very Good",1.2
6350,"Premium",1.62
6350,"Ideal",1.4
6350,"Ideal",1.05
6350,"Ideal",1.26
6351,"Premium",1.22
6352,"Good",1
6352,"Very Good",1.1
6352,"Very Good",1
6352,"Premium",1
6352,"Premium",1
6352,"Ideal",1.02
6352,"Ideal",1.25
6352,"Premium",1.06
6353,"Fair",1.01
6353,"Premium",1.01
6353,"Very Good",1.01
6353,"Premium",1.01
6353,"Ideal",1.01
6354,"Very Good",1.01
6354,"Very Good",1.24
6354,"Premium",1.22
6354,"Premium",1.22
6354,"Premium",1.22
6355,"Premium",1.07
6355,"Very Good",1.07
6355,"Ideal",1.07
6355,"Very Good",1.07
6355,"Very Good",1.07
6356,"Ideal",1.02
6356,"Premium",1.29
6357,"Premium",2.15
6359,"Premium",1
6360,"Ideal",0.92
6360,"Good",1.04
6360,"Premium",1.04
6361,"Very Good",1.04
6361,"Good",1.53
6362,"Ideal",1.26
6363,"Premium",1.19
6363,"Ideal",1.06
6364,"Good",1.5
6366,"Very Good",1.02
6366,"Ideal",1.39
6366,"Fair",1.01
6366,"Premium",1.16
6366,"Fair",1.01
6367,"Premium",1.52
6368,"Very Good",1.01
6368,"Good",1.53
6368,"Premium",1.31
6368,"Ideal",1.04
6368,"Ideal",1.04
6368,"Ideal",1.17
6369,"Very Good",1.1
6369,"Very Good",1.38
6369,"Good",1
6371,"Premium",1.01
6371,"Very Good",1.01
6371,"Ideal",1.25
6372,"Ideal",1.22
6372,"Ideal",1.29
6373,"Very Good",1.05
6373,"Very Good",1.2
6375,"Fair",1.54
6377,"Very Good",1
6377,"Fair",2.03
6377,"Premium",2.03
6377,"Ideal",1
6377,"Ideal",1.66
6377,"Premium",1.24
6377,"Ideal",1
6377,"Premium",1
6378,"Ideal",1.18
6379,"Premium",1.13
6380,"Ideal",1.2
6381,"Ideal",1.24
6381,"Fair",1.14
6382,"Very Good",1
6383,"Premium",1.24
6383,"Ideal",1.27
6384,"Ideal",1.51
6386,"Very Good",1
6387,"Premium",1.46
6387,"Premium",1.22
6387,"Premium",1.1
6387,"Ideal",1.1
6387,"Very Good",1.22
6388,"Very Good",1.09
6388,"Ideal",1.22
6389,"Very Good",1
6389,"Ideal",1.23
6389,"Good",1
6389,"Good",1
6390,"Premium",1.33
6391,"Fair",1.01
6391,"Ideal",1.13
6393,"Ideal",1.02
6393,"Premium",1.51
6394,"Good",1.51
6396,"Ideal",1.35
6396,"Ideal",1.27
6397,"Very Good",1.02
6397,"Good",1.36
6397,"Ideal",1.7
6397,"Premium",1.2
6397,"Fair",1
6397,"Premium",1.02
6397,"Fair",1.21
6397,"Good",1.02
6397,"Premium",1.02
6398,"Ideal",1.22
6398,"Ideal",1.22
6399,"Very Good",1.01
6399,"Good",1.01
6399,"Good",1.01
6399,"Very Good",1.01
6399,"Very Good",1.01
6399,"Very Good",1.25
6399,"Ideal",1.06
6399,"Ideal",0.84
6399,"Premium",1.06
6400,"Premium",1
6400,"Premium",1.35
6401,"Ideal",1.22
6401,"Ideal",1.37
6401,"Premium",1.57
6401,"Ideal",1.27
6403,"Premium",1.47
6403,"Ideal",1.05
6403,"Ideal",1.27
6403,"Premium",1.22
6403,"Ideal",1.23
6405,"Very Good",1.04
6405,"Ideal",1.17
6405,"Premium",1.3
6405,"Premium",1.33
6406,"Very Good",1.01
6406,"Very Good",1.01
6406,"Ideal",1.23
6406,"Premium",1.3
6407,"Good",1.01
6409,"Very Good",1.22
6409,"Ideal",1.32
6410,"Ideal",1.02
6411,"Ideal",1.08
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Ideal",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Very Good",0.3
608,"Ideal",0.3
608,"Ideal",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Very Good",0.3
608,"Premium",0.3
608,"Good",0.3
608,"Very Good",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Ideal",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Very Good",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
6411,"Ideal",1.06
6412,"Good",1.01
6412,"Premium",1.01
6412,"Ideal",1.28
6412,"Ideal",1.02
6415,"Premium",1.08
6415,"Very Good",1.08
6415,"Premium",1.27
6416,"Premium",1.02
6416,"Ideal",1.01
6416,"Premium",1.01
6416,"Good",1.01
6416,"Very Good",1.01
6416,"Premium",1.01
6416,"Premium",1.01
6416,"Ideal",1.01
6416,"Premium",1.2
6416,"Premium",1.2
6416,"Premium",1.2
6416,"Ideal",1.02
6416,"Premium",1.02
6418,"Ideal",1.02
6418,"Ideal",1.02
6418,"Ideal",1.21
6419,"Very Good",1.22
6419,"Ideal",1.25
6419,"Ideal",1.09
6419,"Ideal",1.17
6421,"Very Good",1.22
6421,"Good",1.5
6423,"Very Good",1.2
6424,"Very Good",1.04
6424,"Ideal",1
6424,"Ideal",1.29
6425,"Fair",1.49
6425,"Premium",1.01
6426,"Ideal",1.08
6426,"Ideal",1.06
6429,"Premium",1.29
6429,"Good",1.01
6430,"Ideal",1.27
6431,"Ideal",1.32
6431,"Premium",1.32
6432,"Very Good",1.02
6435,"Very Good",1
6435,"Premium",1.26
6435,"Ideal",1.23
6435,"Very Good",1.14
6435,"Premium",1.2
6436,"Premium",1.69
6437,"Good",1
6438,"Very Good",1.24
6438,"Premium",1.31
6439,"Very Good",1.01
6439,"Ideal",1.01
6439,"Ideal",1.01
6439,"Ideal",1.01
6439,"Ideal",1.23
6440,"Very Good",1
6440,"Ideal",1.18
6440,"Good",1.25
6440,"Premium",1.21
6441,"Very Good",1.07
6441,"Ideal",1.58
6441,"Premium",1.01
6441,"Premium",0.9
6441,"Premium",1.01
6442,"Very Good",1.33
6442,"Ideal",1.3
6442,"Premium",1.3
6443,"Very Good",1.27
6443,"Ideal",1.36
6443,"Good",1.3
6443,"Premium",1.5
6444,"Ideal",0.91
6445,"Good",1
6445,"Premium",1.11
6446,"Good",1.01
6446,"Premium",1.01
6447,"Very Good",1.02
6448,"Premium",1.14
6449,"Premium",1.22
6449,"Very Good",1.01
6449,"Very Good",1
6449,"Premium",1.22
6449,"Ideal",1.01
6449,"Ideal",1.33
6449,"Ideal",1.23
6449,"Good",1.01
6450,"Ideal",1.2
6451,"Premium",1
6451,"Ideal",1.3
6451,"Premium",1.28
6451,"Premium",1.2
6451,"Ideal",1.28
6451,"Premium",1
6451,"Premium",1.2
6453,"Very Good",1.09
6453,"Ideal",1.09
6455,"Good",1.31
6455,"Fair",1.45
6456,"Ideal",1.22
6458,"Very Good",1.23
6458,"Ideal",1.04
6458,"Premium",1.04
6458,"Ideal",1.04
6458,"Ideal",1.28
6458,"Premium",1.36
6458,"Premium",1.55
6458,"Premium",1.5
6458,"Ideal",1.12
6459,"Very Good",1.23
6459,"Very Good",1.23
6459,"Ideal",1.22
6459,"Ideal",1.07
6460,"Ideal",1.03
6460,"Premium",1.03
6462,"Good",1.02
6462,"Premium",1
6463,"Very Good",1.34
6464,"Premium",1.34
6464,"Very Good",1.14
6465,"Good",1
6465,"Ideal",1
6465,"Ideal",1
6466,"Very Good",0.9
6467,"Ideal",1.03
6468,"Very Good",1
6468,"Very Good",1
6468,"Good",1.2
6468,"Premium",1
6468,"Premium",1
6468,"Ideal",1.25
6468,"Premium",1.1
6468,"Premium",1
6469,"Ideal",1.22
6469,"Ideal",1.22
6470,"Premium",1.01
6470,"Ideal",1.31
6470,"Ideal",1.1
6470,"Premium",1.01
6471,"Ideal",1.07
6471,"Premium",1.07
6471,"Ideal",1.07
6471,"Premium",1.07
6471,"Premium",1.07
6471,"Ideal",1.2
6472,"Ideal",1.27
6473,"Ideal",1.29
6474,"Good",1.7
6476,"Ideal",1.26
6477,"Good",1.06
6477,"Ideal",1.53
6477,"Ideal",1.26
6478,"Ideal",1.21
6479,"Very Good",1.02
6479,"Ideal",1.02
6479,"Very Good",1.02
6479,"Premium",1.02
6479,"Good",1.02
6479,"Ideal",1.02
6479,"Ideal",1.07
6479,"Premium",1.03
6480,"Very Good",1.01
6480,"Ideal",1.09
6480,"Ideal",1.33
6480,"Premium",1.33
6482,"Very Good",1.33
6483,"Very Good",1.06
6484,"Ideal",1.31
6484,"Premium",1.03
6485,"Ideal",1.2
6486,"Ideal",1.05
6486,"Ideal",1.05
6486,"Very Good",1.05
6487,"Very Good",1.03
6487,"Ideal",1.2
6488,"Premium",1.01
6488,"Very Good",1.01
6488,"Ideal",0.94
6488,"Ideal",1.24
6492,"Premium",1.22
6492,"Ideal",1.15
6492,"Premium",1.15
6494,"Premium",1.2
6494,"Very Good",1.38
6494,"Premium",1.51
6494,"Ideal",1.18
6495,"Premium",1.37
6497,"Very Good",1.1
6499,"Very Good",1.01
6499,"Premium",1.01
6499,"Premium",1.01
6499,"Good",1.01
6499,"Premium",1.01
6499,"Good",1.01
6499,"Premium",1.01
6499,"Premium",1.01
6499,"Ideal",1.01
6499,"Ideal",1.02
6500,"Premium",1.2
6500,"Very Good",1.14
6501,"Ideal",1.01
6501,"Very Good",1.01
6502,"Ideal",1.2
6502,"Ideal",1.35
6503,"Fair",2.07
6503,"Ideal",1.24
6503,"Premium",1.12
6504,"Ideal",1.01
6504,"Good",1.08
6504,"Premium",1.09
6504,"Premium",1.22
6504,"Ideal",1.01
6504,"Premium",1.09
6505,"Premium",1.02
6505,"Premium",1.21
6505,"Premium",1.32
6505,"Premium",1.21
6505,"Premium",1.21
6509,"Ideal",1.29
6509,"Good",1.01
6509,"Good",1.01
6509,"Ideal",1.29
6509,"Ideal",1.02
6509,"Ideal",1.23
6511,"Premium",1.51
6511,"Ideal",1.51
6511,"Good",1.51
6512,"Ideal",1.2
6512,"Ideal",1.01
6512,"Ideal",1.11
6512,"Premium",1.53
6512,"Very Good",3
6513,"Very Good",1.33
6513,"Ideal",0.92
6516,"Very Good",1.01
6516,"Very Good",1.01
6516,"Premium",1.01
6516,"Ideal",1.01
6517,"Very Good",1.01
6517,"Good",1.01
6517,"Ideal",1.15
6518,"Very Good",1
6518,"Ideal",1.2
6518,"Ideal",1.22
6520,"Premium",1.32
6521,"Premium",1
6521,"Good",2
6522,"Very Good",1.01
6522,"Very Good",1.01
6522,"Very Good",1.01
6522,"Good",1.01
6523,"Good",1.5
6525,"Very Good",1.07
6525,"Ideal",1.13
6526,"Very Good",1.19
6526,"Very Good",1.2
6526,"Very Good",1.2
6527,"Premium",1.11
6529,"Ideal",1.04
6529,"Premium",1.01
6529,"Very Good",1.01
6529,"Very Good",1.01
6529,"Good",1.01
6529,"Premium",1.31
6530,"Ideal",1.08
6530,"Fair",1.15
6530,"Very Good",1.22
6531,"Very Good",1.22
6532,"Ideal",1.09
6532,"Premium",1.08
6532,"Premium",1.08
6532,"Ideal",1.08
6532,"Premium",1.08
6532,"Premium",1.27
6532,"Premium",1.08
6532,"Fair",2
6532,"Premium",1.08
6533,"Very Good",1.01
6533,"Premium",1.01
6533,"Premium",1.01
6533,"Premium",1.01
6533,"Premium",1.01
6533,"Ideal",1.01
6533,"Premium",1.01
6533,"Very Good",1.01
6534,"Ideal",1.1
6534,"Premium",1.1
6534,"Very Good",1.2
6534,"Premium",1.11
6535,"Premium",2.21
6535,"Ideal",1
6535,"Ideal",1.1
6537,"Very Good",1.29
6539,"Very Good",1.03
6539,"Very Good",1.03
6539,"Ideal",1.08
6539,"Ideal",1.08
6540,"Very Good",1.01
608,"Premium",0.3
608,"Very Good",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Premium",0.3
608,"Very Good",0.3
608,"Good",0.3
608,"Premium",0.3
608,"Ideal",0.32
608,"Premium",0.33
608,"Ideal",0.33
608,"Premium",0.33
608,"Very Good",0.33
608,"Ideal",0.33
608,"Very Good",0.33
608,"Premium",0.33
608,"Very Good",0.33
608,"Ideal",0.33
608,"Premium",0.33
608,"Ideal",0.33
608,"Very Good",0.33
608,"Very Good",0.33
608,"Very Good",0.33
608,"Ideal",0.28
608,"Very Good",0.28
609,"Very Good",0.33
609,"Very Good",0.29
609,"Very Good",0.29
6541,"Ideal",1.18
6541,"Premium",1.32
6541,"Very Good",1.04
6541,"Ideal",1.22
6542,"Ideal",1.04
6542,"Very Good",1.23
6542,"Premium",1.32
6542,"Premium",1.18
6543,"Good",1.03
6543,"Ideal",1.03
6543,"Ideal",1.27
6543,"Ideal",1.27
6544,"Ideal",1.39
6544,"Premium",1.52
6545,"Very Good",1.05
6545,"Premium",1.25
6545,"Good",1.23
6546,"Very Good",1.09
6546,"Very Good",1.51
